time,vx,vy,vz,px,py,pz
11.92731,1.2208813435783805,0.9943690825142497,-0.046965042419879255,-0.7735908693767731,3.8613388746244603,0.29027796203834055
11.927937,1.2214347846714304,0.994592673416137,-0.04738095429511929,-0.7728250297667845,3.861962484230692,0.2902482541799975
11.928563,1.2219899428465941,0.9948214903795267,-0.0478118714537514,-0.7720600640625619,3.86258524248367,0.2902183239484674
11.929188,1.222546795706286,0.9950572004879648,-0.04825971952695754,-0.7712959723152462,3.8632071532339745,0.2901881616237631
11.929813,1.223108311422438,0.9953034431506416,-0.04872223971933404,-0.7705315296206078,3.863829217885943,0.29015771022393855
11.930439,1.2236768229941006,0.9955581071690195,-0.04920320698393127,-0.7697655079294129,3.8644524372610314,0.29012690901636656
11.931066,1.224251005209581,0.9958238966233066,-0.04970187274582924,-0.7689979025491468,3.865076818844214,0.2900957459421549
11.931691,1.224829703484509,0.9961006901086,-0.0502119553734767,-0.7682323839844675,3.865699381775533,0.29006436347004644
11.932316,1.225412645293494,0.9963907836215908,-0.05073324518308292,-0.7674665010811598,3.8663221260152962,0.29003265519180704
11.932941,1.2259978135967318,0.9966942591968975,-0.05126651345875277,-0.7667002524476625,3.8669450599272936,0.29000061362089535
11.933567,1.22658919901539,0.9970102664236777,-0.05181156851854804,-0.7659324076090783,3.8675691883540755,0.2899681795790027
11.934193,1.2271844332042856,0.9973381250021127,-0.05236856416285987,-0.7651641901538919,3.868193522020327,0.28993539685783676
11.934819,1.2277841683673936,0.9976797892829943,-0.05293528930099051,-0.7643955972644956,3.868818069568417,0.2899022593667344
11.935445,1.228386326642061,0.9980356719389282,-0.05350954027116811,-0.7636266274240171,3.869442839899051,0.28986876239452464
11.93607,1.228990481513155,0.9984040614650964,-0.05409184522104135,-0.7628585083730699,3.870066842437468,0.28983495499126144
11.936697,1.2296004105539073,0.9987892324340728,-0.05468417756375335,-0.762087548915653,3.870693083286204,0.289800668011929
11.937322,1.2302090004948587,0.9991879455885762,-0.0552793802807513,-0.7613186682903444,3.871317575752196,0.28976611839925354
11.937949,1.2308180208140151,0.9996022896170638,-0.05588562697840749,-0.7605469453912944,3.8719443263877857,0.2897310781111381
11.938574,1.2314274071475266,1.000026239981662,-0.05649567128920738,-0.7597773032618279,3.8725693427877736,0.28969576831658234
11.939201,1.2320407670752525,1.000461970380786,-0.05711422456364204,-0.7590048137008699,3.8731966324432037,0.28965995769778086
11.939826,1.2326535961022658,1.00090596659581,-0.05773520564130474,-0.7582344052033066,3.8738221986723254,0.2896238731942551
11.940451,1.2332687780338072,1.0013621382367213,-0.05835989590856128,-0.7574636122170362,3.8744480500087226,0.2895873982593123
11.941076,1.2338865432492812,1.0018265690622925,-0.05898804939194577,-0.7566924331275039,3.8750741916143876,0.2895505307284423
11.941703,1.2345103079243605,1.0022971860142973,-0.059622556125987075,-0.7559183951644357,3.875702631950018,0.2895131473857513
11.942329,1.2351358428954953,1.0027705693163695,-0.060259038359039285,-0.7551452001267825,3.8763303663264104,0.2894754252277385
11.942954,1.235762822061453,1.0032458862746563,-0.06089674713753149,-0.7543728483629948,3.8769573950053315,0.2894373647607776
11.943579,1.2363932748408217,1.0037183805395058,-0.06153564556512878,-0.75360010256622,3.8775847189931683,0.2893989049822994
11.944204,1.2370288491381172,1.0041892496688143,-0.062172373884467336,-0.7528269595355094,3.8782123372742108,0.2893600472486217
11.94483,1.2376674495315485,1.0046591981642654,-0.06280936071694776,-0.752052179712102,3.878841253932262,0.28932072858881286
11.957445,1.2485883680869743,1.0149125455439292,-0.07642692053711547,-0.7363012374486845,3.8916443756942987,0.2883566029862371
11.958128,1.2492776150526084,1.0154024206202323,-0.07705190426357392,-0.735447980837603,3.8923378955475827,0.28830397653562506
11.958755,1.2499186358408532,1.015829366368016,-0.07758238687416116,-0.7346642818529311,3.892974820560295,0.288255332379055
11.95938,1.2505562098814313,1.0162397693605412,-0.07807364687652757,-0.733882684221756,3.893609970416145,0.2882065363497572
11.960005,1.2511951920519413,1.0166354431140212,-0.07852539155495863,-0.733100687226722,3.894245367568092,0.2881574579800352
11.96063,1.2518355754605934,1.0170151743610076,-0.0789391757748413,-0.7323182899920598,3.894881002052067,0.288108120995176
11.961255,1.252479690988001,1.017380724504437,-0.07931233963047529,-0.731535490185193,3.8955168650048817,0.28805855078290704
11.961881,1.253130171937587,1.0177350285166793,-0.07964465929551245,-0.7307510306975595,3.8961539671327334,0.288008693226188
11.962507,1.2537832952358317,1.0180765675506678,-0.07993676668900226,-0.7299661623547413,3.8967912830640206,0.28795865281024063
11.963133,1.254440714658891,1.018405189714645,-0.08019014938599797,-0.7291808824673665,3.8974288047127805,0.2879084537767251
11.96376,1.2551059822418738,1.018733121971294,-0.08043825830767687,-0.728393931016499,3.898067550380258,0.28785801898876606
11.964387,1.25577760970628,1.0190597744648033,-0.0806821387206022,-0.7276065584552135,3.898706500858847,0.2878074312877883
11.965012,1.2564566803217367,1.0193887578627427,-0.08091925313424309,-0.7268212730300131,3.8993436188325106,0.28775685675457946
11.965637,1.2571460472707747,1.0197205608472275,-0.08115366785980696,-0.7260355567504696,3.8999809441830395,0.28770613571216713
11.966263,1.2578465629162598,1.0200569739635428,-0.0813874961816021,-0.7252481448020834,3.9006194998487413,0.2876551871395574
11.96689,1.2585601438019072,1.0204001385886299,-0.081621293024974,-0.72445902759192,3.901259290735636,0.2876040105888308
11.967515,1.259282253586528,1.0207470533659484,-0.08185544420487662,-0.7236719761834269,3.901897257643991,0.28755285093620264
11.968141,1.2600158138753184,1.0211010005773353,-0.08209599478349225,-0.7228832062839426,3.902536466870351,0.2875014588434683
11.968766,1.2607604417880962,1.021460429912343,-0.08234206429395996,-0.7220952310078236,3.9031748796390473,0.28744999505328445
11.969391,1.2615162453184476,1.021829408399456,-0.08259270301081356,-0.7213067833545003,3.9038135230192963,0.2873983746139027
11.970018,1.2622882169566307,1.0222108951022764,-0.08284909600680992,-0.7205153286424688,3.904454449250525,0.2873464282307065
11.970643,1.263073668906454,1.0226027253433703,-0.08311010694885965,-0.7197259075994008,3.905093575953866,0.28729448441386335
11.97127,1.2638749007858117,1.0230071938248242,-0.08337929373999164,-0.7189334580366085,3.905735001464394,0.2872422055966884
11.971895,1.2646883434903264,1.0234183197732618,-0.08365276208818867,-0.7181430278219277,3.9063746379142517,0.28718992262038334
11.972522,1.265517750167756,1.0238401133979103,-0.08393488381958131,-0.7173495481925729,3.907016585665352,0.28713729544822847
11.973148,1.2663593642585733,1.0242697271696262,-0.08422149673550702,-0.7165568072305465,3.9076577785145603,0.28708457279127203
11.973775,1.2672148576121471,1.0247097384283563,-0.08451590272505069,-0.7157622635148241,3.9083002715205546,0.28703158132026346
11.974401,1.2680846298704223,1.0251572873486334,-0.08481479417606824,-0.7149684425365246,3.9089420199824354,0.2869784872591092
11.975026,1.268966847431564,1.0256115902274687,-0.08511681623365305,-0.7141753382568806,3.909583027226327,0.2869252892489632
11.975651,1.2698646293673312,1.026070961862944,-0.0854221028488081,-0.7133816728635267,3.910224321577491,0.28687190043468275
11.976276,1.2707764925204494,1.0265337768065954,-0.08572871669549062,-0.7125874375556999,3.910865905187996,0.28681831998674795
11.976903,1.2717064872471115,1.027000992769318,-0.08603681780769346,-0.7117900775881963,3.9115098348104618,0.28676437490198253
11.977528,1.272649697421688,1.0274660583396513,-0.08634433225820573,-0.7109946715273086,3.9121520010969233,0.2867104096943212
11.978153,1.273606911223269,1.027931891625261,-0.08665226767397335,-0.7101986672077925,3.9127944585291905,0.2866562520270249
11.97878,1.2745792578662685,1.0283977811695004,-0.0869572104054353,-0.7093995060131106,3.9134392639379834,0.2866017298561007
11.979407,1.2755658881156298,1.0288617567645424,-0.08725688711477542,-0.7085997262012625,3.9140843602594746,0.2865470197878798
11.980039,1.2765761110632432,1.029324547422685,-0.08755170511020846,-0.7077929300990712,3.914734893373445,0.2864916871102502
11.980665,1.2775877989667364,1.0297772436295085,-0.08783379800575047,-0.7069931601369174,3.9153795339279576,0.28643670315269854
11.98129,1.2786116967536076,1.030225330377193,-0.0881063904152638,-0.7061940278264471,3.9160234247594428,0.28638163665868904
11.981916,1.2796491373319663,1.0306679197114936,-0.08836869138365899,-0.7053929674664767,3.9166686228771828,0.2863263178578828
