time,type,distance
86.834455,R,177.74
86.880343,U,152.27
86.887476,L,18.65
86.883452,R,177.76
86.930064,U,152.24
86.936998,L,18.59
86.932382,R,175.31
86.979782,U,152.27
86.986525,L,18.70
86.981453,R,177.80
87.029284,R,137.52
87.029575,U,154.78
87.036051,L,18.59
87.078210,R,134.92
87.079294,U,154.78
87.085576,L,18.65
87.127130,R,132.43
87.129039,U,154.78
87.135095,L,18.68
87.176054,R,129.95
87.178785,U,154.81
87.184613,L,18.68
87.225046,R,129.95
87.228426,U,152.24
87.234138,L,18.65
87.274113,R,132.42
87.278143,U,152.22
87.283661,L,18.68
87.322892,R,124.90
87.327858,U,152.24
87.333186,L,18.66
87.371884,R,124.81
87.377576,U,152.31
87.382707,L,18.66
87.420806,R,122.29
87.427293,U,152.29
87.432225,L,18.65
87.469802,R,122.31
87.476940,U,149.78
87.481744,L,18.66
87.518730,R,119.87
87.526655,U,149.80
87.531267,L,18.65
87.567728,R,119.89
87.576375,U,149.68
87.580790,L,18.65
87.616723,R,119.89
87.630310,L,18.59
87.626095,U,149.66
87.665649,R,117.35
87.679835,L,18.56
87.675806,U,149.66
87.714645,R,117.35
87.729356,L,18.61
87.725454,U,147.14
87.763640,R,117.37
87.778884,L,18.71
87.775241,U,149.63
87.812561,R,114.84
87.828408,L,18.71
87.824883,U,147.05
87.861556,R,114.84
87.877927,L,18.63
87.874525,U,144.57
87.910480,R,112.32
87.927447,L,18.63
87.924245,U,144.60
87.959472,R,112.32
87.976964,L,18.61
87.973963,U,144.62
88.008469,R,112.34
88.026488,L,18.65
88.023684,U,144.57
88.057389,R,109.83
88.076007,L,18.65
88.073404,U,144.60
88.106383,R,109.83
88.125530,L,18.63
88.123123,U,144.62
88.155381,R,109.78
88.175051,L,18.73
88.172846,U,144.57
88.204307,R,107.34
88.224564,L,18.65
88.222569,U,144.60
88.253304,R,107.31
88.274086,L,18.59
88.272287,U,144.58
88.302298,R,107.29
88.323607,L,18.61
88.322007,U,144.58
88.351222,R,104.84
88.373129,L,18.58
88.371724,U,144.55
88.400288,R,107.33
88.422651,L,18.66
88.421445,U,144.51
88.449212,R,104.72
88.472172,L,18.66
88.471194,U,144.53
88.498209,R,104.77
88.521698,L,18.66
88.520943,U,144.51
88.547208,R,104.79
88.571224,L,18.66
88.570659,U,144.51
88.596130,R,102.19
88.620746,L,18.66
88.620379,U,144.48
88.645123,R,102.21
88.670268,L,18.66
88.670098,U,144.51
88.694118,R,102.28
88.719789,L,18.68
88.719820,U,144.55
88.743113,R,102.28
88.769313,L,18.61
88.769567,U,144.63
88.792111,R,102.28
88.818838,L,18.59
88.819285,U,144.60
88.841038,R,99.86
88.868363,L,18.61
88.868930,U,142.08
88.890032,R,99.81
88.917884,L,18.65
88.918646,U,142.04
88.939029,R,99.74
88.967404,L,18.63
88.968365,U,142.04
88.988028,R,99.72
89.016928,L,18.68
89.018006,U,139.47
89.037023,R,99.76
89.066451,L,18.66
89.067728,U,139.45
89.085947,R,97.22
89.115975,L,18.61
89.117443,U,139.49
89.134942,R,97.20
89.165499,L,18.68
89.167158,U,139.49
89.183936,R,97.29
89.215021,L,18.65
89.216874,U,139.50
89.232927,R,97.29
89.264536,L,18.66
89.266621,U,139.49
89.281992,R,99.72
89.314053,L,18.65
89.316339,U,139.54
89.330912,R,97.25
89.363569,L,18.61
89.366059,U,139.50
89.379973,R,99.79
89.413089,L,18.66
89.415775,U,139.47
89.428890,R,97.24
89.462609,L,18.63
89.465493,U,139.52
89.477879,R,97.18
89.512131,L,18.66
89.515240,U,139.45
89.526870,R,97.18
89.561648,L,18.63
89.564884,U,136.98
89.575860,R,97.18
89.611170,L,18.65
89.624848,R,97.25
89.614602,U,136.96
89.660689,L,18.70
89.673836,R,97.25
89.664322,U,136.98
89.710215,L,18.51
89.722752,R,94.75
89.714118,U,139.54
89.759735,L,18.63
89.770797,R,62.07
89.763840,U,139.47
89.809254,L,18.63
89.820079,R,72.11
89.813562,U,139.47
