time,type,distance
122.904249,R,140.04
122.924066,U,70.62
122.961887,L,72.90
122.953101,R,134.92
123.002016,R,132.45
122.973865,U,73.09
123.011419,L,72.80
123.023582,U,73.20
123.050213,R,104.73
123.060950,L,73.06
123.073304,U,73.25
123.110550,L,75.41
123.099209,R,104.72
123.148204,R,104.75
123.123026,U,73.13
123.160080,L,75.34
123.172740,U,73.09
123.209532,L,72.90
123.197276,R,107.14
123.222457,U,73.20
123.259061,L,72.90
123.246559,R,117.28
123.272173,U,73.18
123.295339,R,109.71
123.308666,L,75.36
123.343899,R,94.75
123.321897,U,73.09
123.407724,L,75.51
123.392677,R,87.21
123.371620,U,73.27
123.407724,L,75.53
123.421340,U,73.23
123.457254,L,75.41
123.441898,R,94.66
123.470985,U,70.64
123.506783,L,75.44
123.490894,R,94.64
123.520789,U,73.06
123.556317,L,75.41
123.539815,R,92.15
123.570503,U,73.18
123.605840,L,75.46
123.590052,R,134.87
123.620222,U,73.32
123.639048,R,134.94
123.655373,L,75.38
123.669935,U,73.16
123.704997,L,77.99
123.687974,R,132.56
123.719654,U,73.20
123.737048,R,134.96
123.754528,L,78.04
123.786037,R,134.97
123.769374,U,73.18
123.804059,L,77.92
123.819095,U,73.16
123.835033,R,135.06
123.853587,L,77.90
123.884026,R,134.97
123.868817,U,73.08
123.903114,L,78.09
123.933025,R,134.97
123.918534,U,73.18
123.952646,L,78.00
123.968256,U,73.20
124.002169,L,78.00
123.981954,R,132.38
124.051695,L,77.99
124.030950,R,132.45
124.017975,U,73.06
124.067693,U,73.03
124.079951,R,132.52
124.101299,L,80.40
124.117406,U,73.18
124.150827,L,80.53
124.128873,R,130.02
124.167198,U,75.74
124.177943,R,132.38
124.199478,L,50.08
124.226862,R,129.95
124.216918,U,75.69
124.249888,L,80.42
124.266638,U,75.72
124.299415,L,80.53
124.275857,R,129.98
124.348939,L,80.51
124.324708,R,124.92
124.316362,U,75.70
124.371811,R,59.55
124.366080,U,75.60
124.398470,L,80.42
124.415801,U,75.65
124.447997,L,80.53
124.422702,R,125.00
124.497526,L,80.53
124.471908,R,132.45
124.465527,U,75.76
124.515245,U,75.62
124.520907,R,132.52
124.547057,L,80.40
124.569247,R,109.83
124.564987,U,75.72
124.596588,L,80.44
124.618897,R,132.45
124.614709,U,75.67
124.646116,L,80.42
124.665710,R,57.04
124.664526,U,78.26
124.695716,L,82.96
124.715067,R,69.60
124.714246,U,78.28
124.745242,L,83.03
124.764424,R,82.18
124.763963,U,78.18
124.803299,L,377.86
124.813784,R,94.66
124.813709,U,78.28
124.850109,L,283.77
124.863142,R,107.36
124.863132,U,68.14
124.902613,L,372.78
124.912504,R,119.80
124.912483,U,55.31
124.952139,L,372.65
124.961866,R,132.42
124.961909,U,45.10
125.052066,L,403.13
125.011150,R,142.51
125.012592,U,78.14
125.051999,L,400.79
125.060148,R,142.46
125.062306,U,78.26
125.101455,L,398.10
125.109219,R,144.95
125.112100,U,80.80
125.151936,L,431.17
125.158286,R,147.54
125.161740,U,78.26
125.250540,L,415.85
125.207282,R,147.43
125.211533,U,80.84
125.250028,L,398.15
125.256277,R,147.45
125.261251,U,80.84
125.349145,L,400.60
125.305275,R,147.45
125.310973,U,80.72
125.349074,L,398.15
125.354273,R,147.47
125.360688,U,80.84
125.398528,L,395.51
125.403345,R,150.04
125.410408,U,80.84
125.448055,L,395.51
125.452411,R,152.58
125.460127,U,80.84
125.497512,L,392.95
125.500828,R,132.59
125.509848,U,80.84
125.544976,L,321.79
125.549823,R,132.47
125.559569,U,80.84
125.594564,L,316.73
125.598823,R,132.45
125.609288,U,80.96
125.637122,L,70.42
125.647822,R,132.45
125.659001,U,80.84
125.686574,L,67.74
125.696892,R,134.97
125.708719,U,80.84
125.736103,L,67.76
125.745889,R,135.08
125.758434,U,80.84
125.785562,L,65.28
125.794982,R,137.48
125.808156,U,80.80
125.835015,L,62.64
125.844055,R,139.93
125.884541,L,62.74
125.857878,U,80.73
125.892103,R,107.41
125.907523,U,78.28
125.934000,L,60.08
125.941024,R,104.87
125.957242,U,78.31
125.983527,L,60.12
125.991255,R,147.52
126.033055,L,60.20
126.039014,R,104.89
