time,r00,r01,r02,r10,r11,r12,r20,r21,r22
6.059844589233398438e+01,-4.120266065001487732e-02,9.975738525390625000e-01,-5.611646547913551331e-02,-9.923065900802612305e-01,-4.741846397519111633e-02,-1.143648177385330200e-01,-1.167483031749725342e-01,5.097258090972900391e-02,9.918529391288757324e-01
6.063683700561523438e+01,-3.962452709674835205e-02,9.974247813224792480e-01,-5.978088453412055969e-02,-9.914653897285461426e-01,-4.668341204524040222e-02,-1.217252612113952637e-01,-1.242025643587112427e-01,5.444737151265144348e-02,9.907618761062622070e-01
6.065095520019531250e+01,-3.897911310195922852e-02,9.974239468574523926e-01,-6.021634489297866821e-02,-9.911541342735290527e-01,-4.624421522021293640e-02,-1.243977844715118408e-01,-1.268619894981384277e-01,5.483476817607879639e-02,9.904034137725830078e-01
6.066634750366210938e+01,-3.835950046777725220e-02,9.974496960639953613e-01,-6.018909066915512085e-02,-9.908971190452575684e-01,-4.574753716588020325e-02,-1.266101002693176270e-01,-1.290406882762908936e-01,5.478449910879135132e-02,9.901248216629028320e-01
6.070471954345703125e+01,-3.428719937801361084e-02,9.976847171783447266e-01,-5.873485654592514038e-02,-9.903873205184936523e-01,-4.179891571402549744e-02,-1.318557858467102051e-01,-1.340055465698242188e-01,5.364928394556045532e-02,9.895273447036743164e-01
6.074305343627929688e+01,-2.890843525528907776e-02,9.981493353843688965e-01,-5.350130423903465271e-02,-9.906086325645446777e-01,-3.576363250613212585e-02,-1.319688260555267334e-01,-1.336379945278167725e-01,4.918382316827774048e-02,9.898092150688171387e-01
6.075736236572265625e+01,-2.669599838554859161e-02,9.983109235763549805e-01,-5.160239338874816895e-02,-9.908000230789184570e-01,-3.327579796314239502e-02,-1.311799138784408569e-01,-1.326754391193389893e-01,4.762566089630126953e-02,9.900148510932922363e-01
6.077259445190429688e+01,-2.407214604318141937e-02,9.984973073005676270e-01,-4.923048242926597595e-02,-9.911968111991882324e-01,-3.025120124220848083e-02,-1.288938224315643311e-01,-1.301894187927246094e-01,4.569435864686965942e-02,9.904355406761169434e-01
6.077333068847656250e+01,-2.394538559019565582e-02,9.985060095787048340e-01,-4.911708086729049683e-02,-9.912156462669372559e-01,-3.010552935302257538e-02,-1.287843734025955200e-01,-1.300706565380096436e-01,4.560181498527526855e-02,9.904556870460510254e-01
6.077394485473632812e+01,-2.383960410952568054e-02,9.985132217407226562e-01,-4.902241379022598267e-02,-9.912312030792236328e-01,-2.998397871851921082e-02,-1.286929696798324585e-01,-1.299715042114257812e-01,4.552453756332397461e-02,9.904722571372985840e-01
6.081225204467773438e+01,-1.495954301208257675e-02,9.990469813346862793e-01,-4.100552946329116821e-02,-9.931874871253967285e-01,-1.958660967648029327e-02,-1.148702055215835571e-01,-1.155638918280601501e-01,3.900776430964469910e-02,9.925338625907897949e-01
6.086108016967773438e+01,-2.210232429206371307e-03,9.994011521339416504e-01,-3.453594446182250977e-02,-9.959852099418640137e-01,-5.290763452649116516e-03,-8.936303108930587769e-02,-8.949223160743713379e-02,3.419975936412811279e-02,9.954004883766174316e-01
6.087528610229492188e+01,1.514262286946177483e-03,9.994361400604248047e-01,-3.354558348655700684e-02,-9.966354370117187500e-01,-1.240730402059853077e-03,-8.195411413908004761e-02,-8.194951713085174561e-02,3.355680406093597412e-02,9.960715770721435547e-01
6.089070510864257812e+01,5.560095421969890594e-03,9.994419217109680176e-01,-3.293659165501594543e-02,-9.972316622734069824e-01,3.099491121247410774e-03,-7.429248094558715820e-02,-7.414893805980682373e-02,3.325849026441574097e-02,9.966923594474792480e-01
6.092910003662109375e+01,1.439231261610984802e-02,9.993602633476257324e-01,-3.274294734001159668e-02,-9.978020787239074707e-01,1.223604474216699600e-02,-6.512735784053802490e-02,-6.468505412340164185e-02,3.360830247402191162e-02,9.973398447036743164e-01
6.096741867065429688e+01,2.513913810253143311e-02,9.991582632064819336e-01,-3.241603076457977295e-02,-9.971582889556884766e-01,2.275888994336128235e-02,-7.181531935930252075e-02,-7.101711630821228027e-02,3.412928432226181030e-02,9.968911409378051758e-01
6.098168563842773438e+01,2.914109267294406891e-02,9.990817308425903320e-01,-3.141122311353683472e-02,-9.967948198318481445e-01,2.670336887240409851e-02,-7.541387528181076050e-02,-7.450583577156066895e-02,3.350817412137985229e-02,9.966576695442199707e-01
6.099709701538085938e+01,3.307429328560829163e-02,9.989856481552124023e-01,-3.055558726191520691e-02,-9.963787794113159180e-01,3.056117333471775055e-02,-7.934235036373138428e-02,-7.832805812358856201e-02,3.306913748383522034e-02,9.963788986206054688e-01
